date,latitude,longitude,pm2.5,aqi,city,temperature_2m,relative_humidity_2m,wind_speed_10m,pressure_msl,precipitation,cloud_cover
2014-01-01,34.0665900008759,-118.22688,65.0,158.0,Los Angeles-North Main Street,13.178558682352941,28.0397495,4.376017447058823,1019.0058823529411,0.0,22.529411764705884
2014-01-02,34.0665900008759,-118.22688,12.6,58.0,Los Angeles-North Main Street,16.235666458333334,27.549213354166668,6.006335979166667,1017.8166666666666,0.0,25.958333333333332
2014-01-03,34.0665900008759,-118.22688,28.0,86.0,Los Angeles-North Main Street,15.750249708333333,35.13191925,5.2064009491666665,1015.5083333333333,0.0,48.25
2014-01-04,34.0665900008759,-118.22688,42.4,118.0,Los Angeles-North Main Street,15.237749833333334,46.787251166666664,5.29777355,1014.2125,0.0,95.91666666666667
2014-01-05,34.0665900008759,-118.22688,21.7,74.0,Los Angeles-North Main Street,14.087749791666667,44.36506595833333,5.233863404166667,1017.2208333333333,0.0,25.5
2014-01-06,34.0665900008759,-118.22688,7.9,44.0,Los Angeles-North Main Street,15.206499666666666,16.850978979166666,7.562812891666667,1020.65,0.0,2.5416666666666665
2014-01-07,34.0665900008759,-118.22688,16.0,64.0,Los Angeles-North Main Street,14.48983315,16.2894696625,6.212350845833334,1019.1125000000001,0.0,40.625
2014-01-08,34.0665900008759,-118.22688,31.5,93.0,Los Angeles-North Main Street,13.208583258333334,35.598010208333335,5.049213358333334,1017.8541666666666,0.0,75.66666666666667
2014-01-09,34.0665900008759,-118.22688,37.9,107.0,Los Angeles-North Main Street,12.131499966666667,48.96248433333333,5.191103415416666,1017.3833333333333,0.0,70.58333333333333
2014-01-10,34.0665900008759,-118.22688,36.1,102.0,Los Angeles-North Main Street,13.129416425,50.30046695833334,4.617363929166667,1017.4583333333334,0.0,41.375
2014-01-11,34.0665900008759,-118.22688,27.1,85.0,Los Angeles-North Main Street,14.41899975,48.855288333333334,5.342273012500001,1018.9416666666666,0.0,47.75
2014-01-12,34.0665900008759,-118.22688,35.6,101.0,Los Angeles-North Main Street,14.5127498625,49.10848479166666,4.292169066666666,1017.975,0.0,76.33333333333333
2014-01-13,34.0665900008759,-118.22688,13.1,58.0,Los Angeles-North Main Street,15.760666541666666,23.156581625,6.560929304166667,1022.4291666666667,0.0,11.416666666666666
2014-01-14,34.0665900008759,-118.22688,9.1,51.0,Los Angeles-North Main Street,17.358583041666666,18.148579854166666,7.9177541666666675,1024.4958333333332,0.0,0.0
2014-01-15,34.0665900008759,-118.22688,11.8,56.0,Los Angeles-North Main Street,18.71899983333333,14.705012983333333,7.789807648333333,1022.6791666666667,0.0,0.0
2014-01-16,34.0665900008759,-118.22688,14.0,60.0,Los Angeles-North Main Street,19.102333166666664,16.46595335,6.711043215833333,1019.2583333333333,0.0,0.0
2014-01-17,34.0665900008759,-118.22688,15.9,64.0,Los Angeles-North Main Street,18.868999708333334,11.3638069375,6.5568836333333325,1018.1791666666667,0.0,0.0
2014-01-18,34.0665900008759,-118.22688,19.0,69.0,Los Angeles-North Main Street,18.341916458333333,13.919347175,6.0996622741666675,1017.3541666666666,0.0,52.458333333333336
2014-01-19,34.0665900008759,-118.22688,15.5,63.0,Los Angeles-North Main Street,17.635666583333332,16.90988852916667,5.6369166320833335,1017.5833333333334,0.0,74.0
2014-01-20,34.0665900008759,-118.22688,20.8,73.0,Los Angeles-North Main Street,16.564832883333334,22.673079741666665,3.8989068916666665,1018.8874999999999,0.0,26.083333333333332
2014-01-21,34.0665900008759,-118.22688,12.2,57.0,Los Angeles-North Main Street,17.783583,16.6378351625,5.7419408375,1020.0083333333333,0.0,80.79166666666667
2014-01-22,34.0665900008759,-118.22688,24.3,79.0,Los Angeles-North Main Street,18.668999583333335,17.5708249375,6.003812687499999,1016.2291666666666,0.0,59.583333333333336
2014-01-23,34.0665900008759,-118.22688,28.3,87.0,Los Angeles-North Main Street,15.868999833333334,36.458730708333334,6.1610628625,1013.1791666666667,0.0,33.375
2014-01-24,34.0665900008759,-118.22688,20.9,73.0,Los Angeles-North Main Street,15.964833125,31.834118166666666,6.024546579166667,1019.0541666666667,0.0,98.79166666666667
2014-01-25,34.0665900008759,-118.22688,19.1,70.0,Los Angeles-North Main Street,17.414833208333334,30.67995483333333,5.560838579166667,1021.8083333333334,0.0,65.66666666666667
2014-01-26,34.0665900008759,-118.22688,20.5,72.0,Los Angeles-North Main Street,16.002333,43.10146841666667,4.974185570833334,1019.5541666666667,0.0,61.708333333333336
2014-01-27,34.0665900008759,-118.22688,19.3,70.0,Los Angeles-North Main Street,14.775249916666667,58.935301333333335,5.07041881125,1017.4250000000001,0.0,43.25
2014-01-28,34.0665900008759,-118.22688,33.6,97.0,Los Angeles-North Main Street,14.543999916666666,47.659709291666665,4.635452825,1018.0166666666668,0.0,72.25
2014-01-29,34.0665900008759,-118.22688,37.1,105.0,Los Angeles-North Main Street,16.185666291666667,44.37229583333333,4.2466641916666665,1017.4458333333333,0.0,68.125
2014-01-30,34.0665900008759,-118.22688,26.2,83.0,Los Angeles-North Main Street,14.535666416666666,64.54126616666666,6.539927312500001,1013.5208333333334,0.008333333333333333,83.16666666666667
2014-01-31,34.0665900008759,-118.22688,6.9,38.0,Los Angeles-North Main Street,12.960666541666667,79.30149091666667,5.865412754166667,1012.5,0.0,84.04166666666667
2014-02-01,34.0665900008759,-118.22688,6.2,34.0,Los Angeles-North Main Street,11.383583183333334,43.489430875000004,9.13002455,1014.9458333333333,0.0,16.0
2014-02-02,34.0665900008759,-118.22688,5.4,30.0,Los Angeles-North Main Street,10.064833308333332,25.266145874999996,9.086309275,1017.2833333333333,0.0,27.208333333333332
2014-02-03,34.0665900008759,-118.22688,6.0,33.0,Los Angeles-North Main Street,10.416916558333334,65.94516720833333,7.342159720833333,1014.0583333333334,0.14583333333333334,58.708333333333336
2014-02-04,34.0665900008759,-118.22688,8.1,45.0,Los Angeles-North Main Street,9.796083333333334,64.47234145833333,6.946327212499999,1015.6041666666666,0.004166666666666667,38.333333333333336
2014-02-05,34.0665900008759,-118.22688,10.8,54.0,Los Angeles-North Main Street,10.68775,69.88318816666667,5.715357857083333,1017.9333333333334,0.0,38.083333333333336
2014-02-06,34.0665900008759,-118.22688,18.0,68.0,Los Angeles-North Main Street,11.046083333333334,65.94010441666667,6.664111966666667,1017.1125000000001,0.0,77.125
2014-02-07,34.0665900008759,-118.22688,17.1,66.0,Los Angeles-North Main Street,11.910666583333333,79.62097812500001,5.219362154166666,1018.2583333333333,0.17500000000000002,88.875
2014-02-08,34.0665900008759,-118.22688,9.0,50.0,Los Angeles-North Main Street,11.593999891666668,78.4734385,5.455210295833333,1022.725,0.0,73.20833333333333
2014-02-09,34.0665900008759,-118.22688,13.3,59.0,Los Angeles-North Main Street,13.310666625000001,78.10062479166668,5.348911058333333,1022.2583333333333,0.0,84.66666666666667
2014-02-10,34.0665900008759,-118.22688,14.0,60.0,Los Angeles-North Main Street,13.716916499999998,73.96061908333333,5.125983349999999,1019.4083333333333,0.0,58.125
2014-02-11,34.0665900008759,-118.22688,12.3,57.0,Los Angeles-North Main Street,15.931499583333334,55.10555320833333,4.785580220833333,1017.2791666666667,0.0,48.125
2014-02-12,34.0665900008759,-118.22688,13.1,58.0,Los Angeles-North Main Street,17.516916375,40.944970125000005,5.574778303333333,1018.3666666666667,0.0,77.79166666666667
2014-02-13,34.0665900008759,-118.22688,17.9,67.0,Los Angeles-North Main Street,18.76899975,39.95613166666667,5.6102762375,1016.9208333333332,0.0,60.708333333333336
