date,latitude,longitude,pm2.5,aqi,city,temperature_2m,relative_humidity_2m,wind_speed_10m,pressure_msl,precipitation,cloud_cover
2014-01-01,33.9995800008751,-117.41601,43.5,121.0,Rubidoux,11.633911900000001,35.26809482352942,4.369180235294118,1019.0470588235294,0.0,1.1176470588235294
2014-01-02,33.9995800008751,-117.41601,6.8,38.0,Rubidoux,14.050333529166666,36.99622816666667,5.857018783333333,1017.8000000000001,0.0,15.166666666666666
2014-01-03,33.9995800008751,-117.41601,15.3,63.0,Rubidoux,14.164916833333335,42.56948583333333,4.8670898,1015.6291666666666,0.0,40.5
2014-01-04,33.9995800008751,-117.41601,34.1,98.0,Rubidoux,15.142000291666667,46.01859820833334,5.668378183333334,1014.3333333333334,0.0,94.70833333333333
2014-01-05,33.9995800008751,-117.41601,10.7,54.0,Rubidoux,12.739916862500001,43.12098316666667,5.7742864958333335,1017.1833333333334,0.0,26.083333333333332
2014-01-06,33.9995800008751,-117.41601,4.3,24.0,Rubidoux,11.937833566666667,25.21251345416667,8.2011632375,1020.4833333333332,0.0,1.375
2014-01-07,33.9995800008751,-117.41601,14.1,60.0,Rubidoux,12.064916891666668,22.16298127916667,5.416765712499999,1019.1374999999999,0.0,38.708333333333336
2014-01-08,33.9995800008751,-117.41601,24.1,79.0,Rubidoux,13.862833691666667,23.826166416666666,5.928640541666667,1018.0375,0.0,76.75
2014-01-09,33.9995800008751,-117.41601,42.7,119.0,Rubidoux,12.100333491666667,48.266066458333334,5.915188304166667,1017.6374999999999,0.0,61.208333333333336
2014-01-10,33.9995800008751,-117.41601,49.6,136.0,Rubidoux,11.862833491666668,55.500965666666666,5.121189154166667,1017.6708333333332,0.0,39.583333333333336
2014-01-11,33.9995800008751,-117.41601,34.6,99.0,Rubidoux,13.754500112499999,44.932643375,4.845967479166666,1019.0541666666667,0.0,35.125
2014-01-12,33.9995800008751,-117.41601,30.6,91.0,Rubidoux,14.319083583333333,48.770134000000006,4.902987741666666,1018.1458333333334,0.0,69.33333333333333
2014-01-13,33.9995800008751,-117.41601,2.7,15.0,Rubidoux,12.687833566666667,30.683068479166664,6.973443695833333,1022.3249999999999,0.0,14.25
2014-01-14,33.9995800008751,-117.41601,2.7,15.0,Rubidoux,12.687833566666667,30.683068479166664,6.973443695833333,1022.3249999999999,0.0,14.25
2014-01-15,33.9995800008751,-117.41601,2.7,15.0,Rubidoux,12.687833566666667,30.683068479166664,6.973443695833333,1022.3249999999999,0.0,14.25
2014-01-16,33.9995800008751,-117.41601,1.2,7.0,Rubidoux,15.844083595833332,22.370862262499998,7.0853064,1019.1958333333333,0.0,0.0
2014-01-17,33.9995800008751,-117.41601,7.2,40.0,Rubidoux,15.821166875000001,15.430798075,6.9048387625,1018.1166666666667,0.0,0.0
2014-01-18,33.9995800008751,-117.41601,5.3,29.0,Rubidoux,15.912833466666667,18.138162145833334,5.684800145833333,1017.3916666666668,0.0,52.833333333333336
2014-01-19,33.9995800008751,-117.41601,9.5,52.0,Rubidoux,15.969083500000002,17.909060445833333,5.355618929166667,1017.6541666666667,0.0,72.5
2014-01-20,33.9995800008751,-117.41601,9.3,51.0,Rubidoux,15.839916858333334,19.7384917125,4.308283933333334,1018.9416666666666,0.0,28.125
2014-01-21,33.9995800008751,-117.41601,4.0,22.0,Rubidoux,15.664916875000001,19.799853358333333,5.453101329166667,1020.0333333333333,0.0,74.625
2014-01-22,33.9995800008751,-117.41601,10.6,54.0,Rubidoux,16.83783342916667,23.8325898125,5.733601825,1016.3166666666666,0.0,54.291666666666664
2014-01-23,33.9995800008751,-117.41601,10.9,54.0,Rubidoux,15.977416804166667,29.041854516666664,6.1215389875,1013.3333333333334,0.0,40.375
2014-01-24,33.9995800008751,-117.41601,4.8,27.0,Rubidoux,15.1628335,22.215163708333332,5.550504812500001,1019.1333333333333,0.0,99.5
2014-01-25,33.9995800008751,-117.41601,8.1,45.0,Rubidoux,17.367000166666667,25.2901554375,4.7043178616666665,1021.7791666666667,0.0,69.54166666666667
2014-01-26,33.9995800008751,-117.41601,18.4,68.0,Rubidoux,15.885750250000001,37.67998633333333,5.418610583333333,1019.6625,0.0,53.916666666666664
2014-01-27,33.9995800008751,-117.41601,22.1,75.0,Rubidoux,14.417000083333333,61.947694125,4.820477020833334,1017.5958333333333,0.0,62.833333333333336
2014-01-28,33.9995800008751,-117.41601,33.1,96.0,Rubidoux,14.973250179166667,50.017635250000005,4.938290608333333,1018.2666666666668,0.0,74.41666666666667
2014-01-29,33.9995800008751,-117.41601,36.6,104.0,Rubidoux,16.519083458333334,33.902485750000004,4.4867445625,1017.6166666666667,0.0,62.75
2014-01-30,33.9995800008751,-117.41601,33.1,96.0,Rubidoux,14.723250166666666,53.61960879166667,7.5774965,1013.7666666666668,0.06666666666666667,82.41666666666667
2014-01-31,33.9995800008751,-117.41601,5.8,32.0,Rubidoux,11.687833500000002,83.073477875,9.5218233625,1012.7624999999999,0.041666666666666664,84.625
2014-02-01,33.9995800008751,-117.41601,3.0,17.0,Rubidoux,10.2732501625,63.67859547916667,7.4117110125,1014.6416666666668,0.0,21.833333333333332
