date,latitude,longitude,pm2.5,ozone,aqi,city,temperature_2m,relative_humidity_2m,wind_speed_10m,pressure_msl,precipitation,cloud_cover
2014-01-01,36.2092860008996,-121.126371,8.7,0.036,48.0,King City 2,10.5193529,41.065007882352944,7.474872817647059,1020.4,0.0,31.529411764705884
2014-01-02,36.2092860008996,-121.126371,7.5,0.037,42.0,King City 2,12.745333220833333,37.48746129166667,7.777848325,1019.2833333333333,0.0,17.583333333333332
2014-01-03,36.2092860008996,-121.126371,11.8,0.035,56.0,King City 2,14.853666333333335,32.959039958333335,6.8532419,1016.3916666666668,0.0,83.125
2014-01-04,36.2092860008996,-121.126371,8.4,0.034,47.0,King City 2,14.753666291666667,35.05737225,7.171692795833334,1014.5791666666668,0.0,65.79166666666667
2014-01-05,36.2092860008996,-121.126371,20.9,0.039,73.0,King City 2,12.561999954166666,48.04540729166666,5.113833970833333,1018.1541666666667,0.0,0.5416666666666666
2014-01-06,36.2092860008996,-121.126371,13.9,0.03,60.0,King City 2,14.647416395833334,41.29033033333334,3.945462325,1022.1083333333332,0.0,37.083333333333336
2014-01-07,36.2092860008996,-121.126371,9.3,0.033,51.0,King City 2,15.134916375000001,36.0880185,8.105672270833333,1021.0291666666667,0.0,91.875
2014-01-08,36.2092860008996,-121.126371,4.7,0.032,26.0,King City 2,10.551583275,75.27590245833333,14.76428175,1021.1833333333334,0.0,80.54166666666667
2014-01-09,36.2092860008996,-121.126371,5.0,0.034,28.0,King City 2,9.9557500125,83.15310308333333,16.68509716666667,1022.0541666666667,0.0,58.708333333333336
2014-01-10,36.2092860008996,-121.126371,4.1,0.03,23.0,King City 2,9.757833333333332,74.21837716666667,14.5671825,1022.3874999999999,0.0,35.5
2014-01-11,36.2092860008996,-121.126371,4.0,0.03,22.0,King City 2,12.245333179166666,58.770134000000006,11.032227279166667,1021.6999999999999,0.0,88.5
2014-01-12,36.2092860008996,-121.126371,5.5,0.033,31.0,King City 2,10.939083191666667,75.86766116666666,17.880541479166666,1023.9291666666667,0.0,59.166666666666664
2014-01-13,36.2092860008996,-121.126371,2.4,0.029,13.0,King City 2,9.353666466666667,54.4737555,12.094764566666667,1026.3708333333332,0.0,0.0
2014-01-14,36.2092860008996,-121.126371,2.4,0.029,13.0,King City 2,9.353666466666667,54.4737555,12.094764566666667,1026.3708333333332,0.0,0.0
2014-01-15,36.2092860008996,-121.126371,2.4,0.029,13.0,King City 2,9.353666466666667,54.4737555,12.094764566666667,1026.3708333333332,0.0,0.0
2014-01-16,36.2092860008996,-121.126371,2.4,0.029,13.0,King City 2,9.353666466666667,54.4737555,12.094764566666667,1026.3708333333332,0.0,0.0
2014-01-17,36.2092860008996,-121.126371,2.4,0.029,13.0,King City 2,9.353666466666667,54.4737555,12.094764566666667,1026.3708333333332,0.0,0.0
2014-01-18,36.2092860008996,-121.126371,3.6,0.036,20.0,King City 2,18.145333,21.840066208333337,8.683636579166667,1018.9625,0.0,1.375
2014-01-19,36.2092860008996,-121.126371,9.3,0.039,51.0,King City 2,16.46824979166667,24.421729374999998,6.8168222541666665,1017.9583333333334,0.0,23.125
2014-01-20,36.2092860008996,-121.126371,5.1,0.04,28.0,King City 2,17.307832875,24.687978375,3.5152525708333333,1019.5583333333334,0.0,31.958333333333332
2014-01-21,36.2092860008996,-121.126371,11.2,0.038,55.0,King City 2,16.089082887500002,26.886212187499996,5.847362379166667,1021.8375,0.0,65.04166666666667
2014-01-22,36.2092860008996,-121.126371,8.5,0.036,47.0,King City 2,14.1307498875,31.539359958333335,9.348684766666667,1018.6208333333334,0.0,73.95833333333333
2014-01-23,36.2092860008996,-121.126371,5.7,0.041,32.0,King City 2,14.274499791666665,28.820636833333335,8.982638220833334,1012.5625,0.0,2.0833333333333335
2014-01-24,36.2092860008996,-121.126371,9.5,0.031,52.0,King City 2,12.776583104166667,58.060749791666666,15.262421979166668,1017.6541666666667,0.0,54.25
2014-01-25,36.2092860008996,-121.126371,6.7,0.037,37.0,King City 2,14.978666500000001,53.986102125,7.798256854166667,1022.8125,0.0,70.70833333333333
2014-01-26,36.2092860008996,-121.126371,5.6,0.041,31.0,King City 2,17.170333208333332,33.30395,5.3128790624999995,1019.4499999999999,0.0,81.66666666666667
2014-01-27,36.2092860008996,-121.126371,5.0,0.03,28.0,King City 2,13.3640831625,60.317311958333335,11.922425066666667,1018.8458333333333,0.0,46.083333333333336
2014-01-28,36.2092860008996,-121.126371,2.1,0.029,12.0,King City 2,14.149499458333333,61.80474104166667,13.235228937499999,1021.1333333333333,0.0,74.83333333333333
2014-01-29,36.2092860008996,-121.126371,-0.6,0.023,0.0,King City 2,14.907833041666668,79.21730666666666,14.034862458333334,1021.1374999999999,0.0,76.79166666666667
2014-01-30,36.2092860008996,-121.126371,1.1,0.041,6.0,King City 2,14.474499958333332,80.12185170833332,14.2338244875,1014.1,0.0,84.0
2014-01-31,36.2092860008996,-121.126371,1.9,0.037,11.0,King City 2,11.064083345833334,70.81700391666666,16.814883791666666,1014.7083333333334,0.008333333333333333,57.0
2014-02-01,36.2092860008996,-121.126371,1.1,0.036,6.0,King City 2,8.8953333125,67.52501554166666,17.0405325625,1018.8416666666667,0.0,3.125
2014-02-02,36.2092860008996,-121.126371,1.5,0.032,8.0,King City 2,8.297416704166666,67.905734375,12.204289975,1016.7916666666666,0.4041666666666666,71.66666666666667
2014-02-03,36.2092860008996,-121.126371,0.3,0.038,2.0,King City 2,8.364083325000001,83.15463470833333,11.563488425000001,1014.6999999999999,0.08333333333333333,55.875
2014-02-04,36.2092860008996,-121.126371,0.9,0.033,5.0,King City 2,7.376583383333333,74.92189283333333,15.045728791666667,1018.6333333333333,0.0,48.0
2014-02-05,36.2092860008996,-121.126371,0.1,0.037,1.0,King City 2,7.0745000125,71.43291766666667,14.965521520833335,1020.7958333333332,0.0,35.583333333333336
2014-02-06,36.2092860008996,-121.126371,1.0,0.03,6.0,King City 2,8.939083383333333,78.818743,13.71145265,1016.7583333333333,0.6791666666666667,97.58333333333333
2014-02-07,36.2092860008996,-121.126371,0.0,0.034,0.0,King City 2,10.234916604166667,90.755776125,9.0668805875,1017.9,0.03333333333333333,95.29166666666667
2014-02-08,36.2092860008996,-121.126371,-1.4,0.027,0.0,King City 2,11.212000000000002,92.99777370833334,14.230840270833333,1021.5708333333333,0.39166666666666666,99.95833333333333
2014-02-09,36.2092860008996,-121.126371,-1.3,0.029,0.0,King City 2,13.636999958333334,91.17601783333333,8.298874508333332,1022.875,0.2333333333333333,99.875
2014-02-10,36.2092860008996,-121.126371,-0.6,0.033,0.0,King City 2,13.782833208333335,84.47065041666666,12.4782413375,1022.3375,0.2833333333333333,77.5
2014-02-11,36.2092860008996,-121.126371,0.7,0.026,4.0,King City 2,11.236999825,78.71949995833333,12.798198020833333,1022.2708333333334,0.0,74.75
2014-02-12,36.2092860008996,-121.126371,1.8,0.032,10.0,King City 2,12.8765831375,59.939982791666665,11.494061270833333,1021.8458333333333,0.0,92.79166666666667
2014-02-13,36.2092860008996,-121.126371,3.0,0.034,17.0,King City 2,14.095333125000002,54.46622670833333,11.4945334875,1020.6708333333332,0.0,57.375
2014-02-14,36.2092860008996,-121.126371,1.5,0.028,8.0,King City 2,16.299499708333332,56.624824625,11.597439083333333,1019.5458333333332,0.0,78.375
2014-02-15,36.2092860008996,-121.126371,1.9,0.02,11.0,King City 2,17.178666291666666,50.76688383333334,8.034800095833333,1016.7041666666668,0.0,77.875
2014-02-16,36.2092860008996,-121.126371,0.6,0.034,3.0,King City 2,14.445333208333333,71.815023875,9.895493866666667,1018.5,0.020833333333333332,61.458333333333336
2014-02-17,36.2092860008996,-121.126371,1.8,0.037,10.0,King City 2,13.453666429166667,59.30172245833333,14.927810416666667,1018.8166666666666,0.0,61.458333333333336
2014-02-18,36.2092860008996,-121.126371,1.4,0.031,8.0,King City 2,11.472416475000001,63.968247125000005,14.073128312500002,1019.6708333333332,0.0,73.33333333333333
2014-02-19,36.2092860008996,-121.126371,3.5,0.041,19.0,King City 2,12.545333083333333,63.68785045833334,17.739251041666666,1018.9541666666668,0.0,39.25
2014-02-20,36.2092860008996,-121.126371,0.6,0.035,3.0,King City 2,11.6515831375,62.77205304166667,13.653367720833332,1019.8458333333333,0.0,46.875
2014-02-21,36.2092860008996,-121.126371,1.9,0.039,11.0,King City 2,13.668249875,39.226812458333335,11.730652124999999,1017.5500000000001,0.0,26.583333333333332
2014-02-22,36.2092860008996,-121.126371,1.7,0.04,9.0,King City 2,15.35991625,46.159242125,12.355015558333333,1014.3958333333334,0.0,22.125
2014-02-23,36.2092860008996,-121.126371,1.9,0.039,11.0,King City 2,15.903666541666666,50.61960904166667,10.880829045833332,1014.0041666666666,0.0,4.458333333333333
2014-02-24,36.2092860008996,-121.126371,3.5,0.042,19.0,King City 2,17.353666541666666,46.51551275,7.2223439125,1014.625,0.0,0.041666666666666664
2014-02-25,36.2092860008996,-121.126371,6.5,0.049,36.0,King City 2,14.903666395833334,60.447332208333336,8.407437520833334,1014.6750000000001,0.0,35.833333333333336
2014-02-26,36.2092860008996,-121.126371,2.1,0.031,12.0,King City 2,11.976583333333332,81.33315054166667,18.115940958333333,1014.6166666666667,0.3625,98.04166666666667
2014-02-27,36.2092860008996,-121.126371,1.1,0.042,6.0,King City 2,12.976583125,83.88669379166667,17.071987479166665,1011.9208333333332,0.8958333333333334,70.0
2014-02-28,36.2092860008996,-121.126371,-0.6,0.045,0.0,King City 2,12.684916583333333,78.70895341666666,25.812229125,1001.0375,1.825,94.29166666666667
2014-03-01,36.2092860008996,-121.126371,0.2,0.041,1.0,King City 2,11.59325,91.43825745833334,27.589907916666665,1000.5749999999999,1.1375,90.79166666666667
2014-03-02,36.2092860008996,-121.126371,-1.6,0.04,0.0,King City 2,12.368250000000002,89.90786374999999,17.00140083333333,1012.8291666666668,0.27499999999999997,96.75
2014-03-03,36.2092860008996,-121.126371,0.4,0.036,2.0,King City 2,12.064083229166668,84.35986054166666,4.339139295833333,1020.8625000000001,0.0,97.16666666666667
2014-03-04,36.2092860008996,-121.126371,0.5,0.034,3.0,King City 2,14.839082916666667,70.59150041666668,5.292780741666667,1019.0875,0.05416666666666667,99.83333333333333
2014-03-05,36.2092860008996,-121.126371,0.6,0.035,3.0,King City 2,15.399499624999999,82.19045025,7.260859229166667,1018.65,0.0,93.125
2014-03-06,36.2092860008996,-121.126371,1.3,0.04,7.0,King City 2,16.73491625,73.38773591666667,7.80235396125,1019.25,0.05833333333333333,80.75
2014-03-07,36.2092860008996,-121.126371,3.6,0.041,20.0,King City 2,12.841166429166668,72.371127,15.424166249999999,1020.35,0.0,39.041666666666664
2014-03-08,36.2092860008996,-121.126371,1.3,0.043,7.0,King City 2,13.468249804166668,64.85281333333333,10.005395833333333,1019.4833333333332,0.0,41.458333333333336
2014-03-09,36.2092860008996,-121.126371,1.4,0.045,8.0,King City 2,17.576582791666667,50.97897366666666,8.0269365625,1020.6041666666666,0.0,92.875
2014-03-10,36.2092860008996,-121.126371,2.1,0.041,12.0,King City 2,15.803666416666667,59.020478458333336,10.484089375,1020.0041666666666,0.0,91.20833333333333
2014-03-11,36.2092860008996,-121.126371,0.3,0.045,2.0,King City 2,13.178666374999999,56.84216866666667,11.1796433125,1018.5833333333334,0.0,90.04166666666667
2014-03-12,36.2092860008996,-121.126371,0.4,0.044,2.0,King City 2,14.9140830625,47.64575804166666,11.386634395833333,1015.3083333333334,0.0,28.291666666666668
2014-03-13,36.2092860008996,-121.126371,1.5,0.043,8.0,King City 2,16.186999875,36.96540791666667,12.5006243125,1015.3666666666667,0.0,0.7083333333333334
2014-03-14,36.2092860008996,-121.126371,6.1,0.039,34.0,King City 2,15.780749666666667,48.06094958333333,15.213165270833334,1018.275,0.0,39.333333333333336
2014-03-15,36.2092860008996,-121.126371,3.5,0.045,19.0,King City 2,16.55158295833333,58.837794,11.414799229166666,1022.6625,0.0,0.4583333333333333
2014-03-16,36.2092860008996,-121.126371,2.6,0.047,14.0,King City 2,19.72866625,40.88199491666666,10.923173400000001,1024.2583333333334,0.0,2.5
2014-03-17,36.2092860008996,-121.126371,2.4,0.045,13.0,King City 2,15.557832875,56.89860504166666,19.634215291666667,1020.2208333333333,0.0,26.333333333333332
2014-03-18,36.2092860008996,-121.126371,1.3,0.044,7.0,King City 2,13.564083220833332,60.538525375,13.189495354166667,1013.3833333333333,0.0,26.75
2014-03-19,36.2092860008996,-121.126371,2.6,0.049,14.0,King City 2,16.782833,36.4471005,8.130961320833334,1014.8291666666668,0.0,10.791666666666666
2014-03-20,36.2092860008996,-121.126371,3.9,0.051,22.0,King City 2,18.751583,34.04017966666667,5.8678832625,1016.6041666666666,0.0,60.5
2014-03-21,36.2092860008996,-121.126371,7.6,0.044,42.0,King City 2,16.120333249999998,49.109611,13.080681666666665,1014.6083333333332,0.0,32.041666666666664
2014-03-22,36.2092860008996,-121.126371,7.5,0.039,42.0,King City 2,14.5599165,57.94400004166667,9.235145929166666,1016.9,0.0,7.666666666666667
2014-03-23,36.2092860008996,-121.126371,7.2,0.041,40.0,King City 2,16.436999708333335,52.60399545833334,11.139820291666666,1019.4916666666667,0.0,4.333333333333333
2014-03-24,36.2092860008996,-121.126371,3.6,0.05,20.0,King City 2,17.895333041666667,49.18916241666667,9.940036666666666,1018.6708333333332,0.0,0.041666666666666664
2014-03-25,36.2092860008996,-121.126371,3.0,0.042,17.0,King City 2,17.182832916666666,45.484394458333334,13.581381375,1015.8249999999999,0.0,32.916666666666664
2014-03-26,36.2092860008996,-121.126371,0.2,0.042,1.0,King City 2,12.891166583333332,79.00086004166667,13.779020104166667,1012.6750000000001,0.14583333333333334,60.208333333333336
2014-03-27,36.2092860008996,-121.126371,2.4,0.046,13.0,King City 2,12.591166583333333,73.74778466666667,11.141579266666668,1016.8833333333333,0.0,60.166666666666664
2014-03-28,36.2092860008996,-121.126371,2.1,0.04,12.0,King City 2,14.28074975,64.39155883333333,7.678747583333333,1021.0625,0.0,72.70833333333333
2014-03-29,36.2092860008996,-121.126371,-0.7,0.041,0.0,King City 2,15.557832916666667,67.16004075,7.669478591666667,1020.2125,0.0,88.33333333333333
2014-03-30,36.2092860008996,-121.126371,0.7,0.043,4.0,King City 2,12.814083291666668,73.63914858333334,16.176768166666665,1018.6666666666666,0.29583333333333334,65.54166666666667
2014-03-31,36.2092860008996,-121.126371,-1.2,0.044,0.0,King City 2,11.097416679166665,71.81389041666667,14.748105033333333,1017.2708333333334,0.17916666666666667,75.25
2014-04-01,36.2092860008996,-121.126371,-0.1,0.044,0.0,King City 2,8.73075005,86.54227429166667,12.625639408333333,1014.3249999999999,0.3666666666666667,47.25
2014-04-02,36.2092860008996,-121.126371,-1.1,0.049,0.0,King City 2,9.336999929166668,76.64872229166667,10.921389545833334,1014.6833333333334,0.4583333333333333,54.833333333333336
2014-04-03,36.2092860008996,-121.126371,-0.3,0.045,0.0,King City 2,12.218249929166667,59.455493375,8.805292758333334,1019.0375,0.0,50.708333333333336
2014-04-04,36.2092860008996,-121.126371,-0.5,0.045,0.0,King City 2,11.755749916666666,69.35190837500001,11.782325454166667,1017.4625,0.02916666666666667,56.791666666666664
2014-04-05,36.2092860008996,-121.126371,1.2,0.044,7.0,King City 2,10.932833287500001,72.19380283333334,19.244182833333333,1018.4083333333333,0.0,21.958333333333332
2014-04-06,36.2092860008996,-121.126371,3.0,0.041,17.0,King City 2,14.695333166666666,66.87832133333333,14.520927020833334,1021.4041666666667,0.0,4.833333333333333
2014-04-07,36.2092860008996,-121.126371,1.4,0.045,8.0,King City 2,19.40991645833333,48.87277045833333,9.651710695833334,1019.2333333333332,0.0,0.0
2014-04-08,36.2092860008996,-121.126371,3.4,0.047,19.0,King City 2,22.91824941666667,36.554935875,4.4841205141666665,1018.5458333333332,0.0,48.958333333333336
2014-04-09,36.2092860008996,-121.126371,4.6,0.043,26.0,King City 2,21.580749666666666,39.51584570833334,6.597607804166667,1017.5124999999999,0.0,76.29166666666667
2014-04-10,36.2092860008996,-121.126371,4.5,0.044,25.0,King City 2,21.084916291666666,42.04192270833333,10.047342779166668,1015.2416666666667,0.0,18.125
2014-04-11,36.2092860008996,-121.126371,7.6,0.037,42.0,King City 2,21.589082833333332,38.97769091666667,7.039181012499999,1013.0500000000001,0.0,76.70833333333333
2014-04-12,36.2092860008996,-121.126371,6.7,0.044,37.0,King City 2,15.897416583333333,57.061711124999995,8.771733870833334,1012.7291666666666,0.0,31.333333333333332
2014-04-13,36.2092860008996,-121.126371,5.4,0.045,30.0,King City 2,15.707833083333334,60.30046979166667,10.281650479166666,1014.9166666666666,0.0,19.208333333333332
2014-04-14,36.2092860008996,-121.126371,7.9,0.045,44.0,King City 2,19.401583041666665,52.12894920833333,10.448508104166667,1016.8833333333333,0.0,6.541666666666667
2014-04-15,36.2092860008996,-121.126371,11.0,0.043,55.0,King City 2,21.303666291666666,43.22657591666666,13.210505345833333,1015.7958333333332,0.0,51.958333333333336
2014-04-16,36.2092860008996,-121.126371,9.7,0.044,52.0,King City 2,19.716166333333334,42.622745208333335,15.960542666666667,1011.625,0.0,4.25
2014-04-17,36.2092860008996,-121.126371,8.3,0.038,46.0,King City 2,21.47033275,48.23171366666667,11.384361175,1009.9583333333334,0.0,56.25
2014-04-18,36.2092860008996,-121.126371,4.6,0.043,26.0,King City 2,17.549499791666666,59.986202999999996,16.104775874999998,1011.9583333333334,0.0,46.791666666666664
2014-04-19,36.2092860008996,-121.126371,3.9,0.049,22.0,King City 2,18.15574966666667,53.247276375000006,16.417001666666668,1015.2375000000001,0.0,34.875
2014-04-20,36.2092860008996,-121.126371,2.5,0.049,14.0,King City 2,17.861999625,48.84961625,16.269463895833333,1018.6833333333334,0.0,11.916666666666666
2014-04-21,36.2092860008996,-121.126371,9.5,0.053,52.0,King City 2,22.02033295833333,41.958167333333336,12.369117420833334,1016.7041666666668,0.0,41.708333333333336
2014-04-22,36.2092860008996,-121.126371,3.0,0.052,17.0,King City 2,15.80158325,44.186356375,21.317718625,1016.8416666666667,0.0,40.916666666666664
2014-04-23,36.2092860008996,-121.126371,0.9,0.046,5.0,King City 2,13.122416666666666,52.663546875,22.299117541666664,1019.0291666666667,0.0,59.625
2014-04-24,36.2092860008996,-121.126371,3.4,0.044,19.0,King City 2,15.9119997625,56.215931041666664,18.453233708333332,1017.8041666666667,0.0,17.458333333333332
2014-04-25,36.2092860008996,-121.126371,1.4,0.047,8.0,King City 2,15.080749791666667,68.95399525,15.695257729166668,1013.9,0.2041666666666667,85.41666666666667
2014-04-26,36.2092860008996,-121.126371,0.2,0.046,1.0,King City 2,10.991166579166666,69.89324466666666,22.958141208333334,1013.3791666666666,0.08333333333333333,38.625
2014-04-27,36.2092860008996,-121.126371,0.3,0.044,2.0,King City 2,12.132833208333333,63.99992941666667,13.160370383333335,1018.6708333333332,0.0,48.125
2014-04-28,36.2092860008996,-121.126371,5.9,0.05,33.0,King City 2,14.672416400000001,57.761860291666665,18.0356046875,1020.1125000000001,0.0,5.291666666666667
2014-04-29,36.2092860008996,-121.126371,5.8,0.053,32.0,King City 2,19.35574975,45.36737108333333,12.398040741666668,1019.8833333333333,0.0,18.5
2014-04-30,36.2092860008996,-121.126371,5.7,0.057,32.0,King City 2,25.901582958333332,21.810518000000002,10.286270820833334,1017.2916666666666,0.0,18.416666666666668
2014-05-01,36.2092860008996,-121.126371,6.9,0.062,38.0,King City 2,26.430749416666668,21.60204579166667,7.89085235,1017.1875,0.0,71.29166666666667
2014-05-02,36.2092860008996,-121.126371,5.0,0.056,28.0,King City 2,26.059916625,22.7161776375,13.940811895833335,1017.0916666666667,0.0,24.25
2014-05-03,36.2092860008996,-121.126371,1.7,0.041,9.0,King City 2,22.328666333333334,32.831919666666664,18.400781,1015.4875000000001,0.0,79.33333333333333
2014-05-04,36.2092860008996,-121.126371,0.5,0.041,3.0,King City 2,16.241166375000002,54.83655408333333,19.66537525,1016.2708333333334,0.0,58.208333333333336
2014-05-05,36.2092860008996,-121.126371,0.1,0.043,1.0,King City 2,16.157833125,61.34912254166667,19.263352541666666,1016.5458333333332,0.0,68.0
2014-05-06,36.2092860008996,-121.126371,3.6,0.043,20.0,King City 2,13.68283325,62.82965720833334,24.4437765,1014.5,0.0,25.916666666666668
2014-05-07,36.2092860008996,-121.126371,5.7,0.045,32.0,King City 2,14.107833166666666,62.04280375,20.42664860416667,1014.3833333333333,0.0,32.958333333333336
