date,latitude,longitude,pm2.5,aqi,city,temperature_2m,relative_humidity_2m,wind_speed_10m,pressure_msl,precipitation,cloud_cover
2014-01-01,39.1387725442464,-121.618548986224,32.5,95.0,Yuba City,7.4300295705882355,61.40334235294117,3.0785151341176475,1021.7941176470588,0.0,31.294117647058822
2014-01-02,39.1387725442464,-121.618548986224,18.6,69.0,Yuba City,8.625250108333333,64.24895116666666,6.395905095833334,1021.1125000000001,0.0,22.916666666666668
2014-01-03,39.1387725442464,-121.618548986224,18.0,68.0,Yuba City,9.737750041666667,64.48711329166666,3.0820229908333334,1017.6041666666666,0.0,25.458333333333332
2014-01-04,39.1387725442464,-121.618548986224,12.6,58.0,Yuba City,9.4085833625,67.15353341666666,8.758754432083334,1015.6791666666667,0.0,0.08333333333333333
2014-01-05,39.1387725442464,-121.618548986224,10.6,54.0,Yuba City,10.358583291666667,30.581088124999997,12.178611429166667,1019.7791666666667,0.0,2.125
2014-01-06,39.1387725442464,-121.618548986224,17.5,67.0,Yuba City,8.054416779166667,45.49526866666667,4.725875975,1023.5166666666668,0.0,69.125
2014-01-07,39.1387725442464,-121.618548986224,17.4,66.0,Yuba City,9.033583295833333,52.51179691666667,3.7471454333333334,1021.8041666666667,0.0,58.083333333333336
2014-01-08,39.1387725442464,-121.618548986224,23.3,77.0,Yuba City,9.260666779166668,59.103887333333326,4.9846040625,1021.025,0.0,52.291666666666664
2014-01-09,39.1387725442464,-121.618548986224,19.3,70.0,Yuba City,8.769000054166666,78.68927258333333,5.208842340833333,1021.8249999999999,0.0,84.5
2014-01-10,39.1387725442464,-121.618548986224,17.4,66.0,Yuba City,9.1523334,77.135649,4.296342616666666,1023.5583333333334,0.0,86.16666666666667
2014-01-11,39.1387725442464,-121.618548986224,13.5,59.0,Yuba City,9.664833408333333,76.98928166666667,9.864119170833332,1021.4625,0.04583333333333334,98.41666666666667
2014-01-12,39.1387725442464,-121.618548986224,5.5,31.0,Yuba City,8.794000120833333,82.83904270833334,10.649909083333332,1024.8458333333333,0.0,23.708333333333332
2014-01-13,39.1387725442464,-121.618548986224,12.4,57.0,Yuba City,11.312750154166666,47.14880691666667,14.670729858333333,1028.7125,0.0,0.625
2014-01-14,39.1387725442464,-121.618548986224,18.2,68.0,Yuba City,10.683583379166668,49.01171445833333,9.974975800000001,1029.6958333333334,0.0,3.625
2014-01-15,39.1387725442464,-121.618548986224,25.9,82.0,Yuba City,12.0690000125,42.582313625000005,7.735755004166666,1027.1916666666666,0.0,0.0
2014-01-16,39.1387725442464,-121.618548986224,24.8,80.0,Yuba City,10.9648333875,42.70134325,8.795350325,1023.275,0.0,0.0
2014-01-17,39.1387725442464,-121.618548986224,28.2,87.0,Yuba City,10.710666766666668,46.76585558333333,5.807290774999999,1021.5375,0.0,0.0
2014-01-18,39.1387725442464,-121.618548986224,19.7,71.0,Yuba City,10.144000008333334,52.044955875,5.3232637249999994,1020.5083333333333,0.0,0.875
2014-01-19,39.1387725442464,-121.618548986224,20.9,73.0,Yuba City,10.202333404166668,55.55431575,4.775268299166666,1019.4958333333334,0.0,19.875
2014-01-20,39.1387725442464,-121.618548986224,16.5,65.0,Yuba City,9.560666666666668,57.105453000000004,7.370561320833333,1020.4875000000001,0.0,10.041666666666666
2014-01-21,39.1387725442464,-121.618548986224,13.2,59.0,Yuba City,10.154416875,54.242195833333334,6.917926583333333,1023.4333333333334,0.0,32.583333333333336
2014-01-22,39.1387725442464,-121.618548986224,16.4,65.0,Yuba City,9.971083441666666,50.90753891666666,5.1312360833333335,1019.7708333333334,0.0,20.208333333333332
2014-01-23,39.1387725442464,-121.618548986224,9.7,52.0,Yuba City,10.9044167375,48.278919916666666,9.192769179166667,1013.4708333333333,0.0,5.708333333333333
2014-01-24,39.1387725442464,-121.618548986224,9.1,51.0,Yuba City,14.4481667875,32.43621075,7.605489633333334,1017.9916666666667,0.0,3.375
2014-01-25,39.1387725442464,-121.618548986224,7.6,42.0,Yuba City,12.485666595833335,46.983947083333334,7.090739233333333,1023.1541666666667,0.0,8.5
2014-01-26,39.1387725442464,-121.618548986224,10.1,53.0,Yuba City,11.483583487499999,51.017044625000004,5.200199220833333,1019.4208333333332,0.0,44.083333333333336
2014-01-27,39.1387725442464,-121.618548986224,15.7,63.0,Yuba City,10.2377499875,59.680284416666666,4.669961675,1018.5458333333332,0.0,66.08333333333333
2014-01-28,39.1387725442464,-121.618548986224,19.6,71.0,Yuba City,12.046083662500001,59.241511,3.7536425675,1021.5958333333333,0.008333333333333333,98.125
2014-01-29,39.1387725442464,-121.618548986224,18.0,68.0,Yuba City,13.552333416666668,75.20912579166666,9.277378024999999,1020.0791666666668,0.13749999999999998,93.625
2014-01-30,39.1387725442464,-121.618548986224,10.4,53.0,Yuba City,12.827333416666667,85.67289866666665,4.4298106375,1012.9333333333334,0.2625,92.75
2014-01-31,39.1387725442464,-121.618548986224,4.4,24.0,Yuba City,10.477333395833334,68.03046933333333,7.34062345,1013.5500000000001,0.1375,56.958333333333336
2014-02-01,39.1387725442464,-121.618548986224,4.0,22.0,Yuba City,7.841916679166666,46.42339470833334,8.331788133333333,1018.4083333333333,0.0,0.0
2014-02-02,39.1387725442464,-121.618548986224,11.7,56.0,Yuba City,8.160666675,43.60873216666667,8.672956041666668,1015.7916666666666,0.03333333333333333,58.25
2014-02-03,39.1387725442464,-121.618548986224,14.1,60.0,Yuba City,7.135666658333334,70.65300079166666,4.726416808333333,1015.9833333333332,0.0375,39.375
2014-02-04,39.1387725442464,-121.618548986224,14.1,60.0,Yuba City,7.135666658333334,70.65300079166666,4.726416808333333,1015.9833333333332,0.0375,39.375
2014-02-05,39.1387725442464,-121.618548986224,11.3,55.0,Yuba City,6.6627499875,67.23705483333333,5.861442258333334,1020.1541666666667,0.0,59.166666666666664
2014-02-06,39.1387725442464,-121.618548986224,7.5,42.0,Yuba City,8.5190000125,73.08166991666667,5.5663836374999995,1016.8416666666667,0.41250000000000003,99.95833333333333
2014-02-07,39.1387725442464,-121.618548986224,5.0,28.0,Yuba City,8.835666958333332,90.15564375000001,13.081455095833334,1015.5833333333334,0.2833333333333333,99.33333333333333
2014-02-08,39.1387725442464,-121.618548986224,2.5,14.0,Yuba City,10.585666875,88.89181141666667,22.642589166666667,1017.2208333333333,1.3791666666666667,100.0
2014-02-09,39.1387725442464,-121.618548986224,1.0,6.0,Yuba City,13.273166875,98.303100375,16.29282825,1018.1374999999999,1.8958333333333333,100.0
2014-02-10,39.1387725442464,-121.618548986224,2.5,14.0,Yuba City,13.691916874999999,91.56221616666666,10.0437144,1020.1041666666666,0.1375,82.20833333333333
2014-02-11,39.1387725442464,-121.618548986224,6.0,33.0,Yuba City,11.273166766666668,85.85492679166667,3.849458669583333,1022.5749999999999,0.0,89.29166666666667
2014-02-12,39.1387725442464,-121.618548986224,10.8,54.0,Yuba City,12.389833541666667,78.21613445833333,8.543954833333332,1022.3416666666667,0.0,99.33333333333333
2014-02-13,39.1387725442464,-121.618548986224,5.8,32.0,Yuba City,13.633583458333334,77.72696820833333,7.495234083333333,1021.0166666666668,0.004166666666666667,96.75
2014-02-14,39.1387725442464,-121.618548986224,4.9,27.0,Yuba City,14.708583500000001,87.91809891666666,8.858925983333334,1018.9416666666666,0.0,91.45833333333333
2014-02-15,39.1387725442464,-121.618548986224,2.5,14.0,Yuba City,13.571083416666667,84.42477891666667,11.934031166666665,1015.6875,0.0,99.45833333333333
2014-02-16,39.1387725442464,-121.618548986224,5.5,31.0,Yuba City,12.621083416666666,81.84619520833333,10.598388033333334,1017.7083333333334,0.24583333333333335,36.75
2014-02-17,39.1387725442464,-121.618548986224,8.7,48.0,Yuba City,10.731500204166666,68.97335179166667,5.176458494583334,1019.85,0.0,56.291666666666664
2014-02-18,39.1387725442464,-121.618548986224,6.5,36.0,Yuba City,9.9023334125,73.1274495,4.9531912625,1020.3625000000001,0.0,73.04166666666667
2014-02-19,39.1387725442464,-121.618548986224,3.1,17.0,Yuba City,12.087750195833332,68.62680462499999,10.012932991666666,1018.7166666666667,0.0,27.125
2014-02-20,39.1387725442464,-121.618548986224,4.8,27.0,Yuba City,10.5481666625,53.718329583333336,12.386838520833335,1021.5083333333333,0.0,71.875
2014-02-21,39.1387725442464,-121.618548986224,8.0,44.0,Yuba City,12.123166766666666,61.22626075,6.4094551375,1018.9250000000001,0.0,2.7916666666666665
2014-02-22,39.1387725442464,-121.618548986224,9.4,52.0,Yuba City,12.191916620833334,66.57420920833333,6.620376445833333,1015.0749999999999,0.0,6.208333333333333
2014-02-23,39.1387725442464,-121.618548986224,8.8,49.0,Yuba City,11.764833366666666,71.218239,4.6028655625,1014.15,0.0,0.7916666666666666
2014-02-24,39.1387725442464,-121.618548986224,10.3,53.0,Yuba City,12.356499970833333,70.25981116666667,4.457547032083333,1014.6291666666666,0.0,3.9166666666666665
