date,latitude,longitude,pm2.5,aqi,city,temperature_2m,relative_humidity_2m,wind_speed_10m,pressure_msl,precipitation,cloud_cover
2014-01-01,38.93568,-121.09959,1.7,9.0,Auburn-Atwood,12.390083375000001,66.87200033333333,4.584646870833333,1019.1374999999999,0.0,23.416666666666668
2014-01-02,38.93568,-121.09959,-1.0,0.0,Auburn-Atwood,13.8380000875,52.060529624999994,6.005348120833333,1017.7166666666667,0.0,19.5
2014-01-03,38.93568,-121.09959,1.7,9.0,Auburn-Atwood,14.573416708333333,57.25109308333333,5.8372184166666665,1015.5749999999999,0.0,41.083333333333336
2014-01-04,38.93568,-121.09959,0.5,3.0,Auburn-Atwood,13.4880000625,77.89271679166667,6.429429983333333,1014.3333333333334,0.0,95.66666666666667
2014-01-05,38.93568,-121.09959,5.8,32.0,Auburn-Atwood,13.294250087499998,65.98122845833333,4.776625933333333,1017.1833333333334,0.0,31.875
2014-01-06,38.93568,-121.09959,0.6,3.0,Auburn-Atwood,14.156750041666667,30.309026125000003,8.163917408333333,1020.375,0.0,1.5833333333333333
2014-01-07,38.93568,-121.09959,4.2,23.0,Auburn-Atwood,13.442166779166667,34.43160941666667,6.378534154166666,1019.0749999999999,0.0,35.458333333333336
2014-01-08,38.93568,-121.09959,8.0,44.0,Auburn-Atwood,12.2588333875,70.86684129166666,6.962089329166666,1018.0583333333334,0.0,80.875
2014-01-09,38.93568,-121.09959,9.6,52.0,Auburn-Atwood,11.954666833333334,83.356221125,7.017807254166667,1017.5791666666668,0.0,69.875
2014-01-10,38.93568,-121.09959,4.0,22.0,Auburn-Atwood,11.473416720833333,81.89304274999999,5.769638945833333,1017.6166666666667,0.0,56.166666666666664
2014-01-11,38.93568,-121.09959,10.2,53.0,Auburn-Atwood,13.410916770833333,68.09514504166667,5.331824745833333,1019.0708333333333,0.0,41.166666666666664
2014-01-12,38.93568,-121.09959,1.2,7.0,Auburn-Atwood,13.213000083333334,77.03392004166666,5.813379641666667,1018.0666666666666,0.0,80.0
2014-01-13,38.93568,-121.09959,2.7,15.0,Auburn-Atwood,14.323416700000001,41.415077187499996,6.268867645833333,1022.25,0.0,13.958333333333334
2014-01-14,38.93568,-121.09959,6.6,37.0,Auburn-Atwood,15.9359167,30.760300716666666,7.048211904166667,1024.1458333333333,0.0,0.0
2014-01-15,38.93568,-121.09959,9.4,52.0,Auburn-Atwood,17.233833354166666,23.4111174375,8.046837804166666,1022.2958333333332,0.0,0.0
2014-01-16,38.93568,-121.09959,4.3,24.0,Auburn-Atwood,17.406750116666668,26.99985660833333,6.366539020833333,1018.9916666666667,0.0,0.0
2014-01-17,38.93568,-121.09959,-0.2,0.0,Auburn-Atwood,17.569250083333333,19.461731270833333,6.752756495833334,1017.9250000000001,0.0,0.0
2014-01-18,38.93568,-121.09959,-0.2,0.0,Auburn-Atwood,16.565083375,27.648913875,6.376710502916667,1017.2583333333333,0.0,56.5
2014-01-19,38.93568,-121.09959,-1.7,0.0,Auburn-Atwood,16.0025834375,34.761996625,5.7832683708333334,1017.5958333333333,0.0,73.41666666666667
2014-01-20,38.93568,-121.09959,-0.8,0.0,Auburn-Atwood,16.096333395833334,42.41083175,4.00252055,1018.9,0.0,28.958333333333332
2014-01-21,38.93568,-121.09959,-1.1,0.0,Auburn-Atwood,16.00466672916667,34.911488687500004,5.764021254166667,1019.9166666666666,0.0,77.54166666666667
2014-01-22,38.93568,-121.09959,0.2,1.0,Auburn-Atwood,16.850500041666667,33.937358958333334,6.587446679166667,1016.225,0.0,54.666666666666664
2014-01-23,38.93568,-121.09959,-0.2,0.0,Auburn-Atwood,13.854666775,71.17299841666666,7.9060128,1013.3666666666667,0.0,49.25
