"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"02/24/2025","AirNow","060010009","3","1.5","ug/m3 LC","8","Oakland","1","100.0000","88101","PM2.5 - Local Conditions","","","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.743065","-122.169935"
"02/25/2025","AirNow","060010009","3","3.3","ug/m3 LC","18","Oakland","1","100.0000","88101","PM2.5 - Local Conditions","","","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.743065","-122.169935"
"02/26/2025","AirNow","060010009","3","4.3","ug/m3 LC","24","Oakland","1","100.0000","88101","PM2.5 - Local Conditions","","","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.743065","-122.169935"
"02/27/2025","AirNow","060010009","3","8","ug/m3 LC","44","Oakland","1","100.0000","88101","PM2.5 - Local Conditions","","","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.743065","-122.169935"
"02/28/2025","AirNow","060010009","3","10.4","ug/m3 LC","53","Oakland","1","100.0000","88101","PM2.5 - Local Conditions","","","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.743065","-122.169935"
"03/01/2025","AirNow","060010009","3","2.1","ug/m3 LC","12","Oakland","1","100.0000","88101","PM2.5 - Local Conditions","","","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.743065","-122.169935"
"03/02/2025","AirNow","060010009","3","2","ug/m3 LC","11","Oakland","1","100.0000","88101","PM2.5 - Local Conditions","","","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.743065","-122.169935"
"03/03/2025","AirNow","060010009","3","2.1","ug/m3 LC","12","Oakland","1","100.0000","88101","PM2.5 - Local Conditions","","","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.743065","-122.169935"
"03/04/2025","AirNow","060010009","3","1.9","ug/m3 LC","11","Oakland","1","100.0000","88101","PM2.5 - Local Conditions","","","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.743065","-122.169935"
"03/05/2025","AirNow","060010009","3","2.9","ug/m3 LC","16","Oakland","1","100.0000","88101","PM2.5 - Local Conditions","","","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.743065","-122.169935"
"03/06/2025","AirNow","060010009","3","1","ug/m3 LC","6","Oakland","1","100.0000","88101","PM2.5 - Local Conditions","","","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.743065","-122.169935"
"03/07/2025","AirNow","060010009","3","5.1","ug/m3 LC","28","Oakland","1","100.0000","88101","PM2.5 - Local Conditions","","","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.743065","-122.169935"
